,Country names,DATAFLOW,LAST UPDATE,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
215,Ireland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IE,2021,6.2,
216,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IS,2010,7.6,
217,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IS,2011,7.0,
218,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IS,2012,6.0,
219,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IS,2013,5.4,
220,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IS,2014,4.9,
221,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IS,2015,4.0,
222,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IS,2016,3.0,
223,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IS,2017,2.7,
224,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IS,2018,2.7,
225,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IS,2019,3.5,
226,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IS,2020,5.5,b
227,Iceland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IS,2021,6.1,
228,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IT,2010,8.5,
229,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IT,2011,8.5,
230,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IT,2012,10.9,
231,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IT,2013,12.4,
232,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IT,2014,12.9,
233,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IT,2015,12.0,
234,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IT,2016,11.7,
235,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IT,2017,11.3,
236,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IT,2018,10.6,
237,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IT,2019,9.9,
238,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IT,2020,9.3,
239,Italy,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,IT,2021,9.5,
240,Lithuania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LT,2010,17.8,
241,Lithuania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LT,2011,15.4,
242,Lithuania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LT,2012,13.4,
243,Lithuania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LT,2013,11.8,
244,Lithuania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LT,2014,10.7,
245,Lithuania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LT,2015,9.1,
246,Lithuania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LT,2016,7.9,
247,Lithuania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LT,2017,7.1,
248,Lithuania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LT,2018,6.2,
249,Lithuania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LT,2019,6.3,
250,Lithuania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LT,2020,8.5,
251,Lithuania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LT,2021,7.1,
252,Luxembourg,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LU,2010,4.4,
253,Luxembourg,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LU,2011,4.9,
254,Luxembourg,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LU,2012,5.1,
255,Luxembourg,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LU,2013,5.9,
256,Luxembourg,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LU,2014,5.9,
257,Luxembourg,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LU,2015,6.7,b
258,Luxembourg,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LU,2016,6.3,
259,Luxembourg,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LU,2017,5.5,
260,Luxembourg,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LU,2018,5.6,
261,Luxembourg,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LU,2019,5.6,
262,Luxembourg,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LU,2020,6.8,
263,Luxembourg,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LU,2021,5.3,
264,Latvia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LV,2010,19.7,
265,Latvia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LV,2011,16.3,
266,Latvia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LV,2012,15.1,
267,Latvia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LV,2013,11.9,
268,Latvia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LV,2014,10.9,
269,Latvia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LV,2015,9.9,
270,Latvia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LV,2016,9.7,
271,Latvia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LV,2017,8.7,
272,Latvia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LV,2018,7.4,
273,Latvia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LV,2019,6.3,
274,Latvia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LV,2020,8.1,
275,Latvia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,LV,2021,7.6,
276,Montenegro,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,ME,2011,19.7,
277,Montenegro,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,ME,2012,20.0,
278,Montenegro,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,ME,2013,19.5,
279,Montenegro,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,ME,2014,18.0,
280,Montenegro,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,ME,2015,17.6,
281,Montenegro,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,ME,2016,17.8,
282,Montenegro,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,ME,2017,16.1,
283,Montenegro,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,ME,2018,15.2,
284,Montenegro,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,ME,2019,15.2,
285,Montenegro,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,ME,2020,17.9,
286,North Macedonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MK,2010,32.0,
287,North Macedonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MK,2011,31.4,
288,North Macedonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MK,2012,31.0,
289,North Macedonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MK,2013,29.0,
290,North Macedonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MK,2014,28.0,
291,North Macedonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MK,2015,26.1,
292,North Macedonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MK,2016,23.7,
293,North Macedonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MK,2017,22.4,
294,North Macedonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MK,2018,20.8,
295,North Macedonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MK,2019,17.3,
296,North Macedonia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MK,2020,16.4,
297,Malta,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MT,2010,6.9,
298,Malta,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MT,2011,6.4,
299,Malta,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MT,2012,6.2,
300,Malta,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MT,2013,6.1,
301,Malta,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MT,2014,5.7,
302,Malta,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MT,2015,5.4,
303,Malta,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MT,2016,4.7,
304,Malta,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MT,2017,4.0,
305,Malta,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MT,2018,3.7,
306,Malta,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MT,2019,3.6,
307,Malta,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MT,2020,4.4,
308,Malta,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,MT,2021,3.4,
309,Netherlands,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NL,2010,6.1,
310,Netherlands,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NL,2011,6.0,
311,Netherlands,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NL,2012,6.8,
312,Netherlands,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NL,2013,8.2,
313,Netherlands,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NL,2014,8.4,
314,Netherlands,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NL,2015,7.9,
315,Netherlands,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NL,2016,7.0,
316,Netherlands,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NL,2017,5.9,
317,Netherlands,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NL,2018,4.9,
318,Netherlands,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NL,2019,4.4,
319,Netherlands,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NL,2020,4.9,
320,Netherlands,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NL,2021,4.2,
321,Norway,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NO,2010,4.0,
322,Norway,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NO,2011,3.6,
323,Norway,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NO,2012,3.5,
324,Norway,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NO,2013,3.9,
325,Norway,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NO,2014,3.8,
326,Norway,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NO,2015,4.7,
327,Norway,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NO,2016,4.9,
328,Norway,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NO,2017,4.4,
329,Norway,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NO,2018,4.0,
330,Norway,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NO,2019,3.9,
331,Norway,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NO,2020,4.7,
332,Norway,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,NO,2021,4.4,
333,Poland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PL,2010,10.0,b
334,Poland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PL,2011,10.0,
335,Poland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PL,2012,10.4,
336,Poland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PL,2013,10.6,
337,Poland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PL,2014,9.2,
338,Poland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PL,2015,7.7,
339,Poland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PL,2016,6.3,
340,Poland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PL,2017,5.0,
341,Poland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PL,2018,3.9,
342,Poland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PL,2019,3.3,
343,Poland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PL,2020,3.2,
344,Poland,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PL,2021,3.4,
345,Portugal,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PT,2010,12.6,
346,Portugal,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PT,2011,13.5,
347,Portugal,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PT,2012,16.6,
348,Portugal,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PT,2013,17.2,
349,Portugal,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PT,2014,14.6,
350,Portugal,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PT,2015,13.0,
351,Portugal,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PT,2016,11.5,
352,Portugal,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PT,2017,9.2,
353,Portugal,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PT,2018,7.2,
354,Portugal,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PT,2019,6.7,
355,Portugal,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PT,2020,7.0,
356,Portugal,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,PT,2021,6.6,
357,Romania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RO,2010,9.0,
358,Romania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RO,2011,9.1,
359,Romania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RO,2012,8.7,
360,Romania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RO,2013,9.0,
361,Romania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RO,2014,8.6,
362,Romania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RO,2015,8.4,
363,Romania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RO,2016,7.2,
364,Romania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RO,2017,6.1,
365,Romania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RO,2018,5.3,
366,Romania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RO,2019,4.9,
367,Romania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RO,2020,6.1,
368,Romania,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RO,2021,5.6,
369,Serbia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RS,2010,21.1,
370,Serbia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RS,2011,25.0,
371,Serbia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RS,2012,26.0,
372,Serbia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RS,2013,24.2,
373,Serbia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RS,2014,20.7,
374,Serbia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RS,2015,19.0,
375,Serbia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RS,2016,16.5,
376,Serbia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RS,2017,14.6,
377,Serbia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RS,2018,13.8,
378,Serbia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RS,2019,11.3,
379,Serbia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RS,2020,9.8,
380,Serbia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,RS,2021,11.1,
381,Sweden,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SE,2010,8.8,
382,Sweden,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SE,2011,8.0,
383,Sweden,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SE,2012,8.1,
384,Sweden,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SE,2013,8.2,
385,Sweden,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SE,2014,8.1,
386,Sweden,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SE,2015,7.6,
387,Sweden,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SE,2016,7.1,
388,Sweden,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SE,2017,6.8,
389,Sweden,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SE,2018,6.5,b
390,Sweden,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SE,2019,7.0,
391,Sweden,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SE,2020,8.5,
392,Sweden,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SE,2021,8.8,
393,Slovenia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SI,2010,7.3,
394,Slovenia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SI,2011,8.2,
395,Slovenia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SI,2012,8.9,
396,Slovenia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SI,2013,10.1,
397,Slovenia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SI,2014,9.7,
398,Slovenia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SI,2015,9.0,
399,Slovenia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SI,2016,8.0,
400,Slovenia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SI,2017,6.6,
401,Slovenia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SI,2018,5.1,
402,Slovenia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SI,2019,4.4,
403,Slovenia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SI,2020,5.0,
404,Slovenia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SI,2021,4.8,
405,Slovakia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SK,2010,14.3,
406,Slovakia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SK,2011,13.5,b
407,Slovakia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SK,2012,13.9,
408,Slovakia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SK,2013,14.1,
409,Slovakia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SK,2014,13.1,
410,Slovakia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SK,2015,11.5,
411,Slovakia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SK,2016,9.6,
412,Slovakia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SK,2017,8.1,
413,Slovakia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SK,2018,6.5,
414,Slovakia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SK,2019,5.7,
415,Slovakia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SK,2020,6.7,
416,Slovakia,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,SK,2021,6.8,
417,Turkey,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,TR,2010,10.7,
418,Turkey,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,TR,2011,8.8,
419,Turkey,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,TR,2012,8.2,
420,Turkey,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,TR,2013,8.8,
421,Turkey,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,TR,2014,9.9,b
422,Turkey,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,TR,2015,10.3,
423,Turkey,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,TR,2016,10.9,
424,Turkey,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,TR,2017,10.9,
425,Turkey,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,TR,2018,10.9,
426,Turkey,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,TR,2019,13.7,
427,Turkey,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_ACT,T,TR,2020,13.2,
428,Austria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,AT,2010,3.4,
429,Austria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,AT,2011,3.3,
430,Austria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,AT,2012,3.5,
431,Austria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,AT,2013,3.8,
432,Austria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,AT,2014,4.0,
433,Austria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,AT,2015,4.1,
434,Austria,ESTAT:TPS00203(1.0),17/11/22 09:58:00,A,Y15-74,PC_POP,T,AT,2016,4.4,
